genome_id	contig_id	start	end
AG-402-G06	AG-402-G06_c	1784703	1791742
AG-402-G06	AG-402-G06_c	1895486	1915393
AG-402-G06	AG-402-G06_c	101436	129986
AG-402-G06	AG-402-G06_c	728558	742352
AG-402-G06	AG-402-G06_c	825081	873212
AG-402-G06	AG-402-G06_c	890555	894738
AG-402-G06	AG-402-G06_c	945318	974263
AG-402-G06	AG-402-G06_c	997945	1186058
AG-402-G06	AG-402-G06_c	1261333	1296855
AG-402-G06	AG-402-G06_c	1321851	1366244
AG-402-G08	AG-402-G08_c	36563	54591
AG-402-G08	AG-402-G08_c	1474040	1491378
AG-402-G08	AG-402-G08_c	1568739	1588540
AG-402-G08	AG-402-G08_c	1734445	1771969
AG-402-G08	AG-402-G08_c	1826221	1842760
AG-402-G08	AG-402-G08_c	73869	112196
AG-402-G08	AG-402-G08_c	686100	699453
AG-402-G08	AG-402-G08_c	780011	857480
AG-402-G08	AG-402-G08_c	876875	881053
AG-402-G08	AG-402-G08_c	933965	950114
AG-402-G08	AG-402-G08_c	1000108	1210110
AG-402-G08	AG-402-G08_c	1268957	1350143
AG-402-G08	AG-402-G08_c	1363313	1374427
AG-402-G10	AG-402-G10_c	360067	374309
AG-402-G10	AG-402-G10_c	551707	679359
AG-402-G10	AG-402-G10_c	729315	735908
AG-402-G10	AG-402-G10_c	828919	836593
AG-402-G10	AG-402-G10_c	884163	925943
AG-402-G10	AG-402-G10_c	1087578	1135248
AG-402-G10	AG-402-G10_c	1166080	1226078
AG-402-G10	AG-402-G10_c	1327429	1489546
AG-402-G19	AG-402-G19_c	36789	317012
AG-402-G19	AG-402-G19_c	1787053	1815839
AG-402-G19	AG-402-G19_c	1922393	1952539
AG-402-G19	AG-402-G19_c	459976	473154
AG-402-G19	AG-402-G19_c	498057	524355
AG-402-G19	AG-402-G19_c	735827	751201
AG-402-G19	AG-402-G19_c	829112	869211
AG-402-G19	AG-402-G19_c	888623	892791
AG-402-G19	AG-402-G19_c	943406	970784
AG-402-G19	AG-402-G19_c	994330	1238313
AG-402-G19	AG-402-G19_c	1602767	1629231
AG-402-G22	AG-402-G22_c	545869	631953
AG-402-G22	AG-402-G22_c	719853	749361
AG-402-G22	AG-402-G22_c	1067533	1113868
AG-402-G22	AG-402-G22_c	1137922	1176627
AG-402-G22	AG-402-G22_c	1192002	1211856
AG-402-G22	AG-402-G22_c	1330465	1379906
AG-402-I05	AG-402-I05_c	53299	87564
AG-402-I05	AG-402-I05_c	965356	1185773
AG-402-I05	AG-402-I05_c	1261501	1293373
AG-402-I05	AG-402-I05_c	1350389	1395486
AG-402-I05	AG-402-I05_c	1491814	1529301
AG-402-I05	AG-402-I05_c	1605453	1625249
AG-402-I05	AG-402-I05_c	1813224	1831445
AG-402-I05	AG-402-I05_c	152341	159566
AG-402-I05	AG-402-I05_c	373105	381723
AG-402-I05	AG-402-I05_c	405332	420157
AG-402-I05	AG-402-I05_c	459917	496933
AG-402-I05	AG-402-I05_c	704520	717658
AG-402-I05	AG-402-I05_c	795678	842868
AG-402-I05	AG-402-I05_c	862249	866559
AG-402-I05	AG-402-I05_c	912410	941762
AG-402-I20	AG-402-I20_c	36795	74375
AG-402-I20	AG-402-I20_c	1520529	1543219
AG-402-I20	AG-402-I20_c	1627404	1636634
AG-402-I20	AG-402-I20_c	1671183	1695836
AG-402-I20	AG-402-I20_c	1736271	1748660
AG-402-I20	AG-402-I20_c	1794682	1835680
AG-402-I20	AG-402-I20_c	93354	128414
AG-402-I20	AG-402-I20_c	727044	740644
AG-402-I20	AG-402-I20_c	817970	874753
AG-402-I20	AG-402-I20_c	894120	898316
AG-402-I20	AG-402-I20_c	926253	965275
AG-402-I20	AG-402-I20_c	997378	1163640
AG-402-I20	AG-402-I20_c	1247239	1294554
AG-402-I20	AG-402-I20_c	1321880	1402383
AG-402-I21	AG-402-I21_c	36940	61921
AG-402-I21	AG-402-I21_c	1319187	1345479
AG-402-I21	AG-402-I21_c	1361277	1427041
AG-402-I21	AG-402-I21_c	1520738	1546500
AG-402-I21	AG-402-I21_c	1623994	1648262
AG-402-I21	AG-402-I21_c	1807122	1834298
AG-402-I21	AG-402-I21_c	386327	391637
AG-402-I21	AG-402-I21_c	446225	457842
AG-402-I21	AG-402-I21_c	723075	736771
AG-402-I21	AG-402-I21_c	844790	871298
AG-402-I21	AG-402-I21_c	890684	894806
AG-402-I21	AG-402-I21_c	944796	973439
AG-402-I21	AG-402-I21_c	997098	1124937
AG-402-I21	AG-402-I21_c	1250537	1294199
AG-402-I22	AG-402-I22_c	37031	57094
AG-402-I22	AG-402-I22_c	509285	521354
AG-402-I22	AG-402-I22_c	737091	750337
AG-402-I22	AG-402-I22_c	995639	1123651
AG-402-I22	AG-402-I22_c	1318677	1366077
AG-402-I22	AG-402-I22_c	1424811	1500662
AG-402-I22	AG-402-I22_c	1607582	1655721
AG-402-I22	AG-402-I22_c	1921801	1946679
AG-402-J18	AG-402-J18_c	65604	108713
AG-402-J18	AG-402-J18_c	986895	1175203
AG-402-J18	AG-402-J18_c	1289418	1453223
AG-402-J18	AG-402-J18_c	1568720	1588498
AG-402-J18	AG-402-J18_c	175029	180718
AG-402-J18	AG-402-J18_c	394549	402061
AG-402-J18	AG-402-J18_c	463205	484568
AG-402-J18	AG-402-J18_c	686070	699261
AG-402-J18	AG-402-J18_c	735567	742908
AG-402-J18	AG-402-J18_c	795247	859655
AG-402-J18	AG-402-J18_c	879058	883234
AG-402-J18	AG-402-J18_c	934116	956298
AG-402-K04	AG-402-K04_c	37215	86521
AG-402-K04	AG-402-K04_c	1366460	1427012
AG-402-K04	AG-402-K04_c	1627368	1640575
AG-402-K04	AG-402-K04_c	104207	129434
AG-402-K04	AG-402-K04_c	728742	742193
AG-402-K04	AG-402-K04_c	842870	869411
AG-402-K04	AG-402-K04_c	888791	892931
AG-402-K04	AG-402-K04_c	943510	972363
AG-402-K04	AG-402-K04_c	996052	1172038
AG-402-K04	AG-402-K04_c	1255625	1281611
AG-402-K04	AG-402-K04_c	1306596	1346259
AG-402-K05	AG-402-K05_c	138520	192859
AG-402-K05	AG-402-K05_c	250501	258233
AG-402-K05	AG-402-K05_c	2209778	2212281
AG-402-K05	AG-402-K05_c	282006	289588
AG-402-K05	AG-402-K05_c	341921	372621
AG-402-K05	AG-402-K05_c	557596	740301
AG-402-K05	AG-402-K05_c	775397	930599
AG-402-K05	AG-402-K05_c	1029635	1119466
AG-402-K05	AG-402-K05_c	1154852	1172540
AG-402-K05	AG-402-K05_c	1226799	1267540
AG-402-K05	AG-402-K05_c	1772296	1805556
AG-402-K14	AG-402-K14_c	36818	63601
AG-402-K14	AG-402-K14_c	1424129	1508606
AG-402-K14	AG-402-K14_c	1611575	1655768
AG-402-K14	AG-402-K14_c	1735392	1754091
AG-402-K14	AG-402-K14_c	1787310	1817665
AG-402-K14	AG-402-K14_c	84229	130697
AG-402-K14	AG-402-K14_c	441950	470053
AG-402-K14	AG-402-K14_c	733263	751207
AG-402-K14	AG-402-K14_c	889429	898065
AG-402-K14	AG-402-K14_c	943655	971861
AG-402-K14	AG-402-K14_c	995643	1147399
AG-402-K14	AG-402-K14_c	1231290	1337017
AG-402-K14	AG-402-K14_c	1362006	1411812
AG-402-L09	AG-402-L09_c	36884	80394
AG-402-L09	AG-402-L09_c	1386672	1412896
AG-402-L09	AG-402-L09_c	1476592	1509219
AG-402-L09	AG-402-L09_c	1611377	1623348
AG-402-L09	AG-402-L09_c	1733147	1752935
AG-402-L09	AG-402-L09_c	1786984	1817503
AG-402-L09	AG-402-L09_c	1923647	1946197
AG-402-L09	AG-402-L09_c	2008152	2025536
AG-402-L09	AG-402-L09_c	100102	137703
AG-402-L09	AG-402-L09_c	384366	396087
AG-402-L09	AG-402-L09_c	734335	751169
AG-402-L09	AG-402-L09_c	843181	869777
AG-402-L09	AG-402-L09_c	888547	892721
AG-402-L09	AG-402-L09_c	943295	972301
AG-402-L09	AG-402-L09_c	995925	1187324
AG-402-L09	AG-402-L09_c	1321355	1356176
AG-402-L19	AG-402-L19_c	75951	83474
AG-402-L19	AG-402-L19_c	737014	751194
AG-402-L19	AG-402-L19_c	2008194	2016252
AG-402-L19	AG-402-L19_c	861632	972273
AG-402-L19	AG-402-L19_c	988819	1184334
AG-402-L19	AG-402-L19_c	1321283	1356382
AG-402-L19	AG-402-L19_c	1381386	1512845
AG-402-L19	AG-402-L19_c	1605097	1622275
AG-402-L19	AG-402-L19_c	1733491	1754091
AG-402-L19	AG-402-L19_c	1787074	1817485
AG-402-L19	AG-402-L19_c	1923708	1946233
AG-402-L20	AG-402-L20_c	60113	72875
AG-402-L20	AG-402-L20_c	1596116	1645612
AG-402-L20	AG-402-L20_c	1733095	1753263
AG-402-L20	AG-402-L20_c	1787029	1817659
AG-402-L20	AG-402-L20_c	1920754	1946478
AG-402-L20	AG-402-L20_c	2008821	2025388
AG-402-L20	AG-402-L20_c	96745	131420
AG-402-L20	AG-402-L20_c	413774	438607
AG-402-L20	AG-402-L20_c	843283	869780
AG-402-L20	AG-402-L20_c	889168	896649
AG-402-L20	AG-402-L20_c	944041	972215
AG-402-L20	AG-402-L20_c	995961	1228644
AG-402-L20	AG-402-L20_c	1311668	1355093
AG-402-L20	AG-402-L20_c	1389852	1488696
AG-402-M18	AG-402-M18_c	100625	127849
AG-402-M18	AG-402-M18_c	1788730	1812709
AG-402-M18	AG-402-M18_c	730525	744367
AG-402-M18	AG-402-M18_c	841010	867517
AG-402-M18	AG-402-M18_c	886915	891092
AG-402-M18	AG-402-M18_c	941712	970008
AG-402-M18	AG-402-M18_c	1007453	1169797
AG-402-M18	AG-402-M18_c	1253447	1289098
AG-402-M18	AG-402-M18_c	1511648	1538784
AG-402-M18	AG-402-M18_c	1616863	1637787
AG-402-M23	AG-402-M23_c	36914	65728
AG-402-M23	AG-402-M23_c	1378110	1400633
AG-402-M23	AG-402-M23_c	1431569	1509192
AG-402-M23	AG-402-M23_c	1606251	1650612
AG-402-M23	AG-402-M23_c	1730070	1750324
AG-402-M23	AG-402-M23_c	1783179	1820514
AG-402-M23	AG-402-M23_c	1920360	1948792
AG-402-M23	AG-402-M23_c	2007821	2024704
AG-402-M23	AG-402-M23_c	84647	130009
AG-402-M23	AG-402-M23_c	418824	466512
AG-402-M23	AG-402-M23_c	844031	870415
AG-402-M23	AG-402-M23_c	889806	893894
AG-402-M23	AG-402-M23_c	944558	971960
AG-402-M23	AG-402-M23_c	995553	1153954
AG-402-M23	AG-402-M23_c	1176176	1224746
AG-402-M23	AG-402-M23_c	1317379	1350792
AG-402-N09	AG-402-N09_c	36532	61546
AG-402-N09	AG-402-N09_c	1598980	1621651
AG-402-N09	AG-402-N09_c	1702148	1754083
AG-402-N09	AG-402-N09_c	1923201	1948041
AG-402-N09	AG-402-N09_c	1998941	2015514
AG-402-N09	AG-402-N09_c	81379	138922
AG-402-N09	AG-402-N09_c	413261	438317
AG-402-N09	AG-402-N09_c	738102	750993
AG-402-N09	AG-402-N09_c	843521	870099
AG-402-N09	AG-402-N09_c	889487	893650
AG-402-N09	AG-402-N09_c	995926	1186451
AG-402-N09	AG-402-N09_c	1321809	1355088
AG-402-N09	AG-402-N09_c	1376917	1412450
AG-402-N21	AG-402-N21_c	59700	72942
AG-402-N21	AG-402-N21_c	358430	386590
AG-402-N21	AG-402-N21_c	487672	559263
AG-402-N21	AG-402-N21_c	580542	626496
AG-402-N21	AG-402-N21_c	706771	800317
AG-402-N21	AG-402-N21_c	812814	826835
AG-402-N21	AG-402-N21_c	1016973	1035967
AG-402-N21	AG-402-N21_c	1382078	1481284
AG-402-O21	AG-402-O21_c	36815	49938
AG-402-O21	AG-402-O21_c	1428627	1502186
AG-402-O21	AG-402-O21_c	1632875	1655776
AG-402-O21	AG-402-O21_c	1733113	1754091
AG-402-O21	AG-402-O21_c	1787012	1811286
AG-402-O21	AG-402-O21_c	1923002	1947863
AG-402-O21	AG-402-O21_c	2009367	2025906
AG-402-O21	AG-402-O21_c	69049	119037
AG-402-O21	AG-402-O21_c	702369	708751
AG-402-O21	AG-402-O21_c	734325	747160
AG-402-O21	AG-402-O21_c	843355	870011
AG-402-O21	AG-402-O21_c	889378	893547
AG-402-O21	AG-402-O21_c	995750	1224738
AG-402-O21	AG-402-O21_c	1321263	1358085
AG-402-O21	AG-402-O21_c	1382644	1412238
AG-402-P16	AG-402-P16_c	84341	138303
AG-402-P16	AG-402-P16_c	1430785	1507063
AG-402-P16	AG-402-P16_c	1605296	1629922
AG-402-P16	AG-402-P16_c	1731994	1751987
AG-402-P16	AG-402-P16_c	1787298	1815928
AG-402-P16	AG-402-P16_c	1916442	1946565
AG-402-P16	AG-402-P16_c	413847	436944
AG-402-P16	AG-402-P16_c	460749	472248
AG-402-P16	AG-402-P16_c	812861	839227
AG-402-P16	AG-402-P16_c	858652	863158
AG-402-P16	AG-402-P16_c	944794	972262
AG-402-P16	AG-402-P16_c	995927	1231891
AG-402-P16	AG-402-P16_c	1321280	1359608
AG-402-P16	AG-402-P16_c	1384578	1415461
AG-402-P18	AG-402-P18_c	37047	70311
AG-402-P18	AG-402-P18_c	1380287	1412238
AG-402-P18	AG-402-P18_c	1443646	1498144
AG-402-P18	AG-402-P18_c	1605120	1654866
AG-402-P18	AG-402-P18_c	1732764	1752606
AG-402-P18	AG-402-P18_c	1787129	1795648
AG-402-P18	AG-402-P18_c	1917264	1947522
AG-402-P18	AG-402-P18_c	88057	129979
AG-402-P18	AG-402-P18_c	462626	472190
AG-402-P18	AG-402-P18_c	734923	749272
AG-402-P18	AG-402-P18_c	827309	870572
AG-402-P18	AG-402-P18_c	888978	893658
AG-402-P18	AG-402-P18_c	943591	972291
AG-402-P18	AG-402-P18_c	996190	1231768
AG-402-P18	AG-402-P18_c	1316025	1355272
AG-409-A10	AG-409-A10_c	36836	81563
AG-409-A10	AG-409-A10_c	1628028	1656634
AG-409-A10	AG-409-A10_c	1690690	1696397
AG-409-A10	AG-409-A10_c	1802450	1836258
AG-409-A10	AG-409-A10_c	1902974	1918016
AG-409-A10	AG-409-A10_c	99231	133030
AG-409-A10	AG-409-A10_c	695700	705026
AG-409-A10	AG-409-A10_c	730578	744006
AG-409-A10	AG-409-A10_c	820069	871292
AG-409-A10	AG-409-A10_c	935193	1135613
AG-409-A10	AG-409-A10_c	1245178	1294546
AG-409-A10	AG-409-A10_c	1321861	1345625
AG-409-A10	AG-409-A10_c	1529365	1549659
AG-409-A19	AG-409-A19_c	82976	141113
AG-409-A19	AG-409-A19_c	298553	530684
AG-409-A19	AG-409-A19_c	589780	858482
AG-409-A19	AG-409-A19_c	874535	892738
AG-409-A19	AG-409-A19_c	937409	1263034
AG-409-A19	AG-409-A19_c	1306864	1346707
AG-409-A19	AG-409-A19_c	2003905	2098852
AG-409-A19	AG-409-A19_c	2255815	2263377
AG-409-A23	AG-409-A23_c	558853	609604
AG-409-A23	AG-409-A23_c	636915	1076621
AG-409-A23	AG-409-A23_c	1133281	1145537
AG-409-A23	AG-409-A23_c	1317982	1376980
AG-409-B05	AG-409-B05_c	98973	107097
AG-409-B05	AG-409-B05_c	1130129	1141954
AG-409-B05	AG-409-B05_c	1523293	1537398
AG-409-B05	AG-409-B05_c	2211158	2264348
AG-409-B05	AG-409-B05_c	117028	124215
AG-409-B05	AG-409-B05_c	160595	173177
AG-409-B05	AG-409-B05_c	281962	383166
AG-409-B05	AG-409-B05_c	424016	489852
AG-409-B05	AG-409-B05_c	530696	566972
AG-409-B05	AG-409-B05_c	700351	718074
AG-409-B05	AG-409-B05_c	787609	810966
AG-409-B05	AG-409-B05_c	868826	1109099
AG-409-B13	AG-409-B13_c	130490	195929
AG-409-B13	AG-409-B13_c	2259506	2370674
AG-409-B13	AG-409-B13_c	258900	278283
AG-409-B13	AG-409-B13_c	296652	368986
AG-409-B13	AG-409-B13_c	425870	431606
AG-409-B13	AG-409-B13_c	962304	1208182
AG-409-B13	AG-409-B13_c	1483457	1528170
AG-409-B13	AG-409-B13_c	1664634	1678941
AG-409-B13	AG-409-B13_c	1986937	2012722
AG-409-B13	AG-409-B13_c	2036078	2045038
AG-409-B20	AG-409-B20_c	169013	178503
AG-409-B20	AG-409-B20_c	254122	398693
AG-409-B20	AG-409-B20_c	525399	544617
AG-409-B20	AG-409-B20_c	1498845	1537178
AG-409-B20	AG-409-B20_c	1643063	1683433
AG-409-B20	AG-409-B20_c	1988165	2002755
AG-409-C21	AG-409-C21_c	49367	57133
AG-409-C21	AG-409-C21_c	76079	99858
AG-409-C21	AG-409-C21_c	469496	523138
AG-409-C21	AG-409-C21_c	537751	577828
AG-409-C21	AG-409-C21_c	655414	681999
AG-409-C21	AG-409-C21_c	701474	864662
AG-409-C21	AG-409-C21_c	1182217	1312040
AG-409-C21	AG-409-C21_c	1487083	1525451
AG-409-D06	AG-409-D06_c	1378356	1438940
AG-409-D09	AG-409-D09_c	376039	387395
AG-409-D09	AG-409-D09_c	727894	790008
AG-409-D09	AG-409-D09_c	846013	870873
AG-409-D09	AG-409-D09_c	891555	1233483
AG-409-D09	AG-409-D09_c	1321390	1355555
AG-409-D09	AG-409-D09_c	1381603	1390745
AG-409-D09	AG-409-D09_c	1558279	1599724
AG-409-D09	AG-409-D09_c	1724336	1753431
AG-409-D09	AG-409-D09_c	1852653	1869950
AG-409-D14	AG-409-D14_c	101145	128336
AG-409-D14	AG-409-D14_c	627084	1345525
AG-409-D14	AG-409-D14_c	1370063	1427101
AG-409-D14	AG-409-D14_c	1522899	1543766
AG-409-D14	AG-409-D14_c	1627427	1648199
AG-409-D14	AG-409-D14_c	1801610	1828539
AG-409-D20	AG-409-D20_c	321557	495450
AG-409-D20	AG-409-D20_c	785878	1002310
AG-409-D20	AG-409-D20_c	1068903	1079516
AG-409-D20	AG-409-D20_c	1107590	1127936
AG-409-D20	AG-409-D20_c	1226521	1246045
AG-409-D20	AG-409-D20_c	1502100	1549198
AG-409-D20	AG-409-D20_c	1644815	1652259
AG-409-D20	AG-409-D20_c	1741025	1753474
AG-409-E05	AG-409-E05_c	130039	140137
AG-409-F19	AG-409-F19_c	359662	373043
AG-409-F19	AG-409-F19_c	551758	810918
AG-409-F19	AG-409-F19_c	829636	833994
AG-409-F19	AG-409-F19_c	1211944	1252272
AG-409-F19	AG-409-F19_c	1338872	1438749
AG-409-G20	AG-409-G20_c	48143	55869
AG-409-G20	AG-409-G20_c	987566	1180875
AG-409-G20	AG-409-G20_c	1225609	1244255
AG-409-G20	AG-409-G20_c	1509797	1525712
AG-409-G20	AG-409-G20_c	1657005	1671815
AG-409-G20	AG-409-G20_c	1980993	1995922
AG-409-G20	AG-409-G20_c	2020070	2036576
AG-409-G20	AG-409-G20_c	66645	136598
AG-409-G20	AG-409-G20_c	163062	292758
AG-409-G20	AG-409-G20_c	310043	369545
AG-409-G20	AG-409-G20_c	410508	417219
AG-409-G20	AG-409-G20_c	427984	447070
AG-409-G20	AG-409-G20_c	673173	689344
AG-409-G20	AG-409-G20_c	735136	740221
AG-409-G20	AG-409-G20_c	821541	882435
AG-409-I11	AG-409-I11_c	366393	392234
AG-409-I11	AG-409-I11_c	535488	576854
AG-409-I11	AG-409-I11_c	666203	715931
AG-409-I11	AG-409-I11_c	927684	941970
AG-409-I11	AG-409-I11_c	971343	998907
AG-409-I11	AG-409-I11_c	1128657	1281262
AG-409-I11	AG-409-I11_c	1401110	1416707
AG-409-I11	AG-409-I11_c	1443951	1537001
AG-409-I11	AG-409-I11_c	1615350	1697310
AG-409-I21	AG-409-I21_c	408178	565287
AG-409-I21	AG-409-I21_c	660265	1235916
AG-409-I21	AG-409-I21_c	1479815	1534128
AG-409-I21	AG-409-I21_c	1927699	1946145
AG-409-J03	AG-409-J03_c	36875	83949
AG-409-J03	AG-409-J03_c	102827	126284
AG-409-J03	AG-409-J03_c	729760	742635
AG-409-J03	AG-409-J03_c	835231	871295
AG-409-J03	AG-409-J03_c	890672	1222442
AG-409-J03	AG-409-J03_c	1522695	1545249
AG-409-J03	AG-409-J03_c	1627395	1648194
AG-409-J03	AG-409-J03_c	1681278	1692443
AG-409-J11	AG-409-J11_c	406689	431923
AG-409-J11	AG-409-J11_c	477501	511102
AG-409-J11	AG-409-J11_c	1004437	1021524
AG-409-J11	AG-409-J11_c	1630333	1697185
AG-409-J16	AG-409-J16_c	80985	136899
AG-409-J16	AG-409-J16_c	2247762	2255525
AG-409-J16	AG-409-J16_c	273936	281304
AG-409-J16	AG-409-J16_c	298996	346886
AG-409-J16	AG-409-J16_c	395679	405004
AG-409-J16	AG-409-J16_c	571777	638917
AG-409-J16	AG-409-J16_c	699720	707330
AG-409-J16	AG-409-J16_c	1132328	1532494
AG-409-J16	AG-409-J16_c	2047721	2135686
AG-409-J16	AG-409-J16_c	2223194	2237134
AG-409-J19	AG-409-J19_c	116634	167051
AG-409-J19	AG-409-J19_c	1399890	1410081
AG-409-J19	AG-409-J19_c	1649724	1659649
AG-409-J19	AG-409-J19_c	1739079	1743641
AG-409-J19	AG-409-J19_c	1769320	1772202
AG-409-J19	AG-409-J19_c	532065	563271
AG-409-J19	AG-409-J19_c	651117	659655
AG-409-J19	AG-409-J19_c	709345	736582
AG-409-J19	AG-409-J19_c	811630	838322
AG-409-J19	AG-409-J19_c	886216	894387
AG-409-J19	AG-409-J19_c	907689	1096762
AG-409-J19	AG-409-J19_c	1181249	1241630
AG-409-J19	AG-409-J19_c	1300237	1350502
AG-409-J23	AG-409-J23_c	354862	362873
AG-409-J23	AG-409-J23_c	544651	813121
AG-409-J23	AG-409-J23_c	1279420	1296175
AG-409-K04	AG-409-K04_c	550783	679413
AG-409-K04	AG-409-K04_c	881254	924472
AG-409-K04	AG-409-K04_c	1086659	1126474
AG-409-K04	AG-409-K04_c	1150377	1238643
AG-409-K04	AG-409-K04_c	1336574	1437813
AG-409-L14	AG-409-L14_c	49256	58239
AG-409-L14	AG-409-L14_c	415254	420266
AG-409-L14	AG-409-L14_c	661518	832980
AG-409-L14	AG-409-L14_c	978836	988003
AG-409-L14	AG-409-L14_c	1009142	1051256
AG-409-L14	AG-409-L14_c	1086292	1098785
AG-409-L14	AG-409-L14_c	1218252	1318397
AG-409-L14	AG-409-L14_c	1375497	1398074
AG-409-L14	AG-409-L14_c	1577750	1692576
AG-409-L18	AG-409-L18_c	89307	96823
AG-409-L18	AG-409-L18_c	1177176	1192650
AG-409-L18	AG-409-L18_c	1284518	1300584
AG-409-L18	AG-409-L18_c	1458215	1463292
AG-409-L18	AG-409-L18_c	1512465	1550436
AG-409-L18	AG-409-L18_c	1729583	1738472
AG-409-L18	AG-409-L18_c	1801284	1812852
AG-409-L18	AG-409-L18_c	2208105	2258297
AG-409-L18	AG-409-L18_c	107182	129258
AG-409-L18	AG-409-L18_c	254444	270134
AG-409-L18	AG-409-L18_c	314874	363288
AG-409-L18	AG-409-L18_c	577041	600888
AG-409-L18	AG-409-L18_c	650097	688121
AG-409-L18	AG-409-L18_c	762904	832358
AG-409-L18	AG-409-L18_c	853443	861920
AG-409-L18	AG-409-L18_c	958614	1132041
AG-409-L21	AG-409-L21_c	355535	374886
AG-409-L21	AG-409-L21_c	454571	821803
AG-409-L21	AG-409-L21_c	1020159	1204661
AG-409-L21	AG-409-L21_c	1224825	1257947
AG-409-L21	AG-409-L21_c	1355201	1438896
AG-409-L21	AG-409-L21_c	1612705	1621311
AG-409-M05	AG-409-M05_c	95903	109740
AG-409-M05	AG-409-M05_c	1730069	1818098
AG-409-M05	AG-409-M05_c	2007376	2061007
AG-409-M05	AG-409-M05_c	2091199	2134322
AG-409-M05	AG-409-M05_c	2251070	2258795
AG-409-M05	AG-409-M05_c	144757	164647
AG-409-M05	AG-409-M05_c	286997	358574
AG-409-M05	AG-409-M05_c	731347	738708
AG-409-M05	AG-409-M05_c	774029	786420
AG-409-M05	AG-409-M05_c	1051198	1144436
AG-409-M05	AG-409-M05_c	1232029	1271327
AG-409-M05	AG-409-M05_c	1486621	1501420
AG-409-M05	AG-409-M05_c	1547815	1563391
AG-409-N21	AG-409-N21_c	182192	231579
AG-409-N21	AG-409-N21_c	1744078	1753742
AG-409-N21	AG-409-N21_c	379066	440438
AG-409-N21	AG-409-N21_c	707716	713494
AG-409-N21	AG-409-N21_c	752708	796948
AG-409-N21	AG-409-N21_c	861110	888888
AG-409-N21	AG-409-N21_c	1002543	1108950
AG-409-N21	AG-409-N21_c	1187778	1223032
AG-409-N21	AG-409-N21_c	1302458	1343074
AG-409-N21	AG-409-N21_c	1361195	1372078
AG-409-O23	AG-409-O23_c	35843	175453
AG-409-O23	AG-409-O23_c	1807181	1822681
AG-409-O23	AG-409-O23_c	2231930	2247605
AG-409-O23	AG-409-O23_c	291278	357910
AG-409-O23	AG-409-O23_c	681492	692770
AG-409-O23	AG-409-O23_c	719874	749019
AG-409-O23	AG-409-O23_c	784979	842669
AG-409-O23	AG-409-O23_c	938650	1054698
AG-409-O23	AG-409-O23_c	1238217	1244573
AG-409-O23	AG-409-O23_c	1504304	1553824
AG-409-O23	AG-409-O23_c	1673077	1676604
AG-409-P01	AG-409-P01_c	261044	269386
AG-409-P01	AG-409-P01_c	2014212	2019074
AG-409-P01	AG-409-P01_c	2099856	2121099
AG-409-P01	AG-409-P01_c	2210689	2219681
AG-409-P01	AG-409-P01_c	2231827	2239678
AG-409-P01	AG-409-P01_c	288131	368068
AG-409-P01	AG-409-P01_c	517068	573596
AG-409-P01	AG-409-P01_c	770559	1032488
AG-409-P01	AG-409-P01_c	1179748	1195645
AG-409-P01	AG-409-P01_c	1313433	1328900
AG-409-P01	AG-409-P01_c	1388722	1448974
AG-409-P01	AG-409-P01_c	1547817	1570789
AG-409-P01	AG-409-P01_c	1718148	1793961
AG-409-P03	AG-409-P03_c	53335	61087
AG-409-P03	AG-409-P03_c	1727810	1860303
AG-409-P03	AG-409-P03_c	71814	84947
AG-409-P03	AG-409-P03_c	363115	388023
AG-409-P03	AG-409-P03_c	416766	431825
AG-409-P03	AG-409-P03_c	472421	511382
AG-409-P03	AG-409-P03_c	608600	623647
AG-409-P03	AG-409-P03_c	717606	746906
AG-409-P03	AG-409-P03_c	777352	835021
AG-409-P03	AG-409-P03_c	1086850	1268212
AG-409-P19	AG-409-P19_c	707944	903976
AG-409-P19	AG-409-P19_c	1263875	1272709
AG-409-P19	AG-409-P19_c	1472787	1509115
AG-409-P19	AG-409-P19_c	1607371	1655004
AG-409-P19	AG-409-P19_c	1923544	1944185
AG-412-G19	AG-412-G19_c	36991	49621
AG-412-G19	AG-412-G19_c	1428529	1452479
AG-412-G19	AG-412-G19_c	1516666	1551964
AG-412-G19	AG-412-G19_c	68860	94368
AG-412-G19	AG-412-G19_c	377736	395108
AG-412-G19	AG-412-G19_c	673749	687089
AG-412-G19	AG-412-G19_c	825502	829676
AG-412-G19	AG-412-G19_c	880254	909580
AG-412-G19	AG-412-G19_c	933175	1123730
AG-412-G19	AG-412-G19_c	1206562	1255801
AG-412-G19	AG-412-G19_c	1283155	1305647
AG-412-O03	AG-412-O03_c	36592	91411
AG-412-O03	AG-412-O03_c	1532134	1551972
AG-412-O03	AG-412-O03_c	1643285	1650484
AG-412-O03	AG-412-O03_c	1704266	1742690
AG-412-O03	AG-412-O03_c	666949	680081
AG-412-O03	AG-412-O03_c	749301	842152
AG-412-O03	AG-412-O03_c	861530	865711
AG-412-O03	AG-412-O03_c	904952	916479
AG-412-O03	AG-412-O03_c	949053	1130739
AG-412-O03	AG-412-O03_c	1206573	1255635
AG-412-O03	AG-412-O03_c	1282991	1317490
AG-412-O03	AG-412-O03_c	1430426	1443722
AG-412-P08	AG-412-P08_c	341924	370881
AG-412-P08	AG-412-P08_c	590781	678888
AG-412-P08	AG-412-P08_c	734475	748863
